id,user_id,message,is_read,created_at
256,11,Je zit in Groep #2!,false,2025-12-04 16:46:43.567574
257,12,Je zit in Groep #3!,false,2025-12-04 16:47:21.702336
258,216,Je zit in Groep #3!,false,2025-12-04 16:47:21.702499
259,147,Je zit in Groep #3!,false,2025-12-04 16:47:21.702568
260,14,Je zit in Groep #3!,false,2025-12-04 16:47:21.702659
261,422,Je zit in Groep #3!,false,2025-12-04 16:47:21.702722
262,22,Je zit in Groep #3!,false,2025-12-04 16:47:21.702786
263,164,Je zit in Groep #3!,false,2025-12-04 16:47:21.702844
264,241,Je zit in Groep #3!,false,2025-12-04 16:47:21.702902
265,458,Je zit in Groep #3!,false,2025-12-04 16:47:21.702966
266,184,Je zit in Groep #3!,false,2025-12-04 16:47:21.703026
267,40,Je zit in Groep #3!,false,2025-12-04 16:47:21.703089
268,201,Je zit in Groep #3!,false,2025-12-04 16:47:21.70315
269,444,Je zit in Groep #3!,false,2025-12-04 16:47:21.703208
270,293,Je zit in Groep #3!,false,2025-12-04 16:47:21.703267
271,416,Je zit in Groep #3!,false,2025-12-04 16:47:21.703326
272,42,Je zit in Groep #3!,false,2025-12-04 16:47:21.703382
273,96,Je zit in Groep #3!,false,2025-12-04 16:47:21.70344
274,326,Je zit in Groep #3!,false,2025-12-04 16:47:21.703545
275,379,Je zit in Groep #3!,false,2025-12-04 16:47:21.70366
276,528,Je zit in Groep #3!,false,2025-12-04 16:47:21.703775
277,13,Je zit in Groep #4!,false,2025-12-08 19:49:37.251906
278,308,Je zit in Groep #4!,false,2025-12-08 19:49:37.251983
279,210,Je zit in Groep #4!,false,2025-12-08 19:49:37.252014
280,53,Je zit in Groep #4!,false,2025-12-08 19:49:37.252039
281,318,Je zit in Groep #4!,false,2025-12-08 19:49:37.252063
282,344,Je zit in Groep #4!,false,2025-12-08 19:49:37.252086
283,530,Je zit in Groep #4!,false,2025-12-08 19:49:37.252111
284,414,Je zit in Groep #4!,false,2025-12-08 19:49:37.252133
285,445,Je zit in Groep #4!,false,2025-12-08 19:49:37.252155
286,5,Je zit in Groep #4!,false,2025-12-08 19:49:37.252177
287,46,Je zit in Groep #4!,false,2025-12-08 19:49:37.25221
288,230,Je zit in Groep #4!,false,2025-12-08 19:49:37.252233
289,257,Je zit in Groep #4!,false,2025-12-08 19:49:37.252266
290,533,Je zit in Groep #4!,false,2025-12-08 19:49:37.252291
291,186,Je zit in Groep #4!,false,2025-12-08 19:49:37.252313
292,204,Je zit in Groep #4!,false,2025-12-08 19:49:37.252335
293,354,Je zit in Groep #4!,false,2025-12-08 19:49:37.252357
294,47,Je zit in Groep #4!,false,2025-12-08 19:49:37.25238
295,477,Je zit in Groep #4!,false,2025-12-08 19:49:37.252401
296,485,Je zit in Groep #4!,false,2025-12-08 19:49:37.252424
297,534,Je bent toegevoegd aan Groep #1.,true,2025-12-09 11:58:15.476596
298,534,Je bent verwijderd uit de groep.,true,2025-12-09 11:58:24.080586
299,3,Je bent verwijderd uit de groep.,false,2025-12-09 11:58:28.431024
300,534,Je bent toegevoegd aan Groep #3.,true,2025-12-09 11:59:14.663181
